date,VIX,VXY
2005-04-12,11.3,8.7
2005-04-13,13.31,8.73
2005-04-14,14.53,8.79
2005-04-15,17.74,8.81
2005-04-18,16.56,8.84
2005-04-19,14.96,8.89
2005-04-20,16.92,8.9
2005-04-21,14.41,8.84
2005-04-22,15.38,8.89
2005-04-25,14.62,8.87
2005-04-26,14.91,8.67
2005-04-27,14.87,8.71
2005-04-28,16.86,8.65
2005-04-29,15.31,8.75
2005-05-02,15.12,8.75
2005-05-03,14.53,8.77
2005-05-04,13.85,8.77
2005-05-05,13.98,8.76
2005-05-06,14.05,8.57
2005-05-09,13.75,8.53
2005-05-10,14.91,8.53
2005-05-11,14.45,8.55
2005-05-12,16.12,8.66
2005-05-13,16.32,8.6
2005-05-16,15.68,8.74
2005-05-17,14.57,8.73
2005-05-18,13.63,8.72
2005-05-19,13.32,8.64
2005-05-20,13.14,8.48
2005-05-23,12.95,8.53
2005-05-24,12.69,8.5
2005-05-25,12.58,8.49
2005-05-26,12.24,8.45
2005-05-27,12.15,8.42
2005-05-31,13.29,8.61
2005-06-01,12.36,8.83
2005-06-02,11.84,8.76
2005-06-03,12.15,8.66
2005-06-06,12.28,8.7
2005-06-07,12.39,8.65
2005-06-08,12.7,8.5
2005-06-09,12.08,8.6
2005-06-10,11.96,8.58
2005-06-13,11.65,8.83
2005-06-14,11.79,8.78
2005-06-15,11.46,8.8
2005-06-16,11.15,8.74
2005-06-17,11.48,8.52
2005-06-20,11.47,8.55
2005-06-21,11.08,8.64
2005-06-22,11.05,8.68
2005-06-23,12.13,8.78
2005-06-24,12.18,8.66
2005-06-27,12.52,8.51
2005-06-28,11.58,8.54
2005-06-29,11.77,8.63
2005-06-30,12.04,8.58
2005-07-01,11.4,8.67
2005-07-05,11.68,8.84
2005-07-06,12.27,8.86
2005-07-07,12.49,9.01
2005-07-08,11.45,8.71
2005-07-11,11.28,8.59
2005-07-12,10.95,8.62
2005-07-13,10.84,8.65
2005-07-14,10.81,8.59
2005-07-15,10.33,8.46
2005-07-18,10.77,8.47
2005-07-19,10.45,8.54
2005-07-20,10.23,8.49
2005-07-21,10.97,8.75
2005-07-22,10.52,8.49
2005-07-25,11.1,8.52
2005-07-26,10.99,8.52
2005-07-27,10.36,8.55
2005-07-28,10.52,8.56
2005-07-29,11.57,8.47
2005-08-01,12.08,8.49
2005-08-02,11.75,8.52
2005-08-03,11.83,8.53
2005-08-04,12.52,8.55
2005-08-05,12.48,8.37
2005-08-08,13.21,8.38
2005-08-09,12.4,8.4
2005-08-10,12.38,8.42
2005-08-11,12.42,8.51
2005-08-12,12.74,8.39
2005-08-15,12.26,8.41
2005-08-16,13.52,8.44
2005-08-17,13.3,8.46
2005-08-18,13.42,8.46
2005-08-19,13.42,8.51
2005-08-22,13.42,8.51
2005-08-23,13.34,8.49
2005-08-24,14.17,8.49
2005-08-25,13.73,8.51
2005-08-26,13.72,8.46
2005-08-29,13.52,8.46
2005-08-30,13.65,8.61
2005-08-31,12.6,8.66
2005-09-01,13.15,8.84
2005-09-02,13.57,8.91
2005-09-06,12.93,8.83
2005-09-07,12.52,8.79
2005-09-08,12.93,8.69
2005-09-09,11.98,8.66
2005-09-12,11.65,8.64
2005-09-13,12.39,8.67
2005-09-14,12.91,8.66
2005-09-15,12.49,8.73
2005-09-16,11.22,8.68
2005-09-19,12.14,8.69
2005-09-20,12.64,8.66
2005-09-21,13.79,8.55
2005-09-22,13.33,8.61
2005-09-23,12.96,8.67
2005-09-26,13.04,8.61
2005-09-27,12.76,8.62
2005-09-28,12.63,8.57
2005-09-29,12.24,8.58
2005-09-30,11.92,8.56
2005-10-03,12.46,8.59
2005-10-04,13.2,8.55
2005-10-05,14.55,8.5
2005-10-06,14.96,8.47
2005-10-07,14.59,8.38
2005-10-10,15.55,8.42
2005-10-11,15.63,8.47
2005-10-12,16.22,8.52
2005-10-13,16.47,8.57
2005-10-14,14.87,8.46
2005-10-17,14.67,8.51
2005-10-18,15.33,8.61
2005-10-19,13.5,8.62
2005-10-20,16.11,8.6
2005-10-21,16.13,8.49
2005-10-24,14.74,8.55
2005-10-25,14.53,8.58
2005-10-26,14.59,8.55
2005-10-27,16.02,8.55
2005-10-28,14.25,8.4
2005-10-31,15.32,8.46
2005-11-01,14.85,8.53
2005-11-02,13.48,8.54
2005-11-03,13.0,8.59
2005-11-04,13.17,8.61
2005-11-07,13.1,8.61
2005-11-08,13.08,8.71
2005-11-09,12.8,8.75
2005-11-10,11.9,8.71
2005-11-11,11.63,8.64
2005-11-14,12.18,8.69
2005-11-15,12.23,8.74
2005-11-16,12.26,8.81
2005-11-17,11.25,8.72
2005-11-18,11.12,8.59
2005-11-21,10.82,8.59
2005-11-22,10.6,8.67
2005-11-23,10.96,8.65
2005-11-25,10.88,8.62
2005-11-28,11.84,8.65
2005-11-29,11.89,8.58
2005-11-30,12.06,8.61
2005-12-01,11.24,8.66
2005-12-02,11.01,8.6
2005-12-05,11.6,8.61
2005-12-06,11.52,8.52
2005-12-07,12.18,8.55
2005-12-08,12.21,8.61
2005-12-09,11.69,8.54
2005-12-12,11.47,8.67
2005-12-13,11.11,8.6
2005-12-14,10.48,8.81
2005-12-15,10.73,8.91
2005-12-16,10.68,8.87
2005-12-19,11.38,8.84
2005-12-20,11.19,8.75
2005-12-21,10.81,8.74
2005-12-22,10.29,8.77
2005-12-23,10.27,8.71
2005-12-27,11.57,8.71
2005-12-28,11.35,8.75
2005-12-29,11.61,8.81
2005-12-30,12.07,8.76
2006-01-03,11.14,8.79
2006-01-04,11.37,8.89
2006-01-05,11.31,8.94
2006-01-06,11.0,8.95
2006-01-09,11.13,9.0
2006-01-10,10.86,8.86
2006-01-11,10.94,8.87
2006-01-12,11.2,8.97
2006-01-13,11.23,8.84
2006-01-17,11.91,8.75
2006-01-18,12.25,8.77
2006-01-19,11.98,8.77
2006-01-20,14.56,8.72
2006-01-23,13.93,8.87
2006-01-24,13.31,8.75
2006-01-25,12.87,8.69
2006-01-26,12.42,8.66
2006-01-27,11.97,8.65
2006-01-30,12.39,8.72
2006-01-31,12.95,8.74
2006-02-01,12.36,8.64
2006-02-02,13.23,8.68
2006-02-03,12.96,8.66
2006-02-06,13.04,8.7
2006-02-07,13.59,8.75
2006-02-08,12.83,8.67
2006-02-09,13.12,8.7
2006-02-10,12.87,8.74
2006-02-13,13.35,8.76
2006-02-14,12.25,8.77
2006-02-15,12.31,8.68
2006-02-16,11.48,8.64
2006-02-17,12.01,8.61
2006-02-21,12.41,8.56
2006-02-22,11.88,8.39
2006-02-23,11.87,8.51
2006-02-24,11.46,8.36
2006-02-27,11.59,8.42
2006-02-28,12.34,8.34
2006-03-01,11.54,8.37
2006-03-02,11.72,8.46
2006-03-03,11.96,8.32
2006-03-06,12.74,8.34
2006-03-07,12.66,8.4
2006-03-08,12.32,8.44
2006-03-09,12.68,8.42
2006-03-10,11.85,8.28
2006-03-13,11.37,8.22
2006-03-14,10.74,8.33
2006-03-15,11.35,8.34
2006-03-16,11.98,8.42
2006-03-17,12.12,8.41
2006-03-20,11.79,8.45
2006-03-21,11.62,8.41
2006-03-22,11.21,8.36
2006-03-23,11.17,8.31
2006-03-24,11.19,8.22
2006-03-27,11.46,8.38
2006-03-28,11.58,8.46
2006-03-29,10.95,8.41
2006-03-30,11.57,8.49
2006-03-31,11.39,8.41
2006-04-03,11.57,8.35
2006-04-04,11.14,8.55
2006-04-05,11.13,8.62
2006-04-06,11.45,8.6
2006-04-07,12.26,8.46
2006-04-10,12.19,8.3
2006-04-11,13.0,8.2
2006-04-12,12.76,8.2
2006-04-13,12.38,8.14
2006-04-17,12.58,8.24
2006-04-18,11.4,8.3
2006-04-19,11.32,8.42
2006-04-20,11.64,8.43
2006-04-21,11.59,8.47
2006-04-24,11.75,8.67
2006-04-25,11.75,8.6
2006-04-26,11.76,8.59
2006-04-27,11.84,8.7
2006-04-28,11.59,8.64
2006-05-01,12.54,8.74
2006-05-02,11.99,8.84
2006-05-03,11.99,8.87
2006-05-04,11.86,8.96
2006-05-05,11.62,9.0
2006-05-08,12.0,9.18
2006-05-09,11.99,9.25
2006-05-10,11.78,9.53
2006-05-11,12.49,9.41
2006-05-12,14.19,9.7
2006-05-15,13.57,9.78
2006-05-16,13.35,9.62
2006-05-17,16.26,9.71
2006-05-18,16.99,9.78
2006-05-19,17.18,9.57
2006-05-22,17.72,9.61
2006-05-23,18.26,9.76
2006-05-24,17.36,9.79
2006-05-25,15.5,9.64
2006-05-26,14.26,9.44
2006-05-30,18.66,9.57
2006-05-31,16.44,9.58
2006-06-01,14.52,9.41
2006-06-02,14.32,9.24
2006-06-05,16.65,9.31
2006-06-06,17.34,9.11
2006-06-07,17.8,8.97
2006-06-08,18.35,8.87
2006-06-09,18.12,8.78
2006-06-12,20.96,8.79
2006-06-13,23.81,8.75
2006-06-14,21.46,8.77
2006-06-15,15.9,8.75
2006-06-16,17.25,8.55
2006-06-19,17.83,8.39
2006-06-20,16.69,8.39
2006-06-21,15.52,8.5
2006-06-22,15.88,8.52
2006-06-23,15.89,8.51
2006-06-26,15.62,8.54
2006-06-27,16.4,8.49
2006-06-28,15.79,8.47
2006-06-29,13.03,8.49
2006-06-30,13.08,8.61
2006-07-03,13.05,8.6
2006-07-05,14.15,8.65
2006-07-06,13.65,8.61
2006-07-07,13.97,8.55
2006-07-10,14.02,8.55
2006-07-11,13.14,8.5
2006-07-12,14.49,8.44
2006-07-13,17.79,8.37
2006-07-14,18.05,8.2
2006-07-17,18.64,8.21
2006-07-18,17.74,8.24
2006-07-19,15.55,8.3
2006-07-20,16.21,8.23
2006-07-21,17.4,8.14
2006-07-24,14.98,8.12
2006-07-25,14.85,8.02
2006-07-26,14.62,7.98
2006-07-27,14.94,8.22
2006-07-28,14.33,8.2
2006-07-31,14.95,8.41
2006-08-01,15.05,8.33
2006-08-02,14.34,8.44
2006-08-03,14.46,8.45
2006-08-04,14.34,8.4
2006-08-07,15.23,8.39
2006-08-08,15.23,8.37
2006-08-09,15.2,8.23
2006-08-10,14.46,8.26
2006-08-11,14.3,8.11
2006-08-14,14.26,8.08
2006-08-15,13.42,8.11
2006-08-16,12.41,8.14
2006-08-17,12.24,8.2
2006-08-18,11.64,8.09
2006-08-21,12.22,8.09
2006-08-22,12.19,8.18
2006-08-23,12.4,8.17
2006-08-24,12.4,8.13
2006-08-25,12.31,8.02
2006-08-28,12.18,8.13
2006-08-29,12.28,8.13
2006-08-30,12.22,8.16
2006-08-31,12.31,8.2
2006-09-01,11.96,8.13
2006-09-05,12.63,8.19
2006-09-06,13.74,8.11
2006-09-07,13.88,8.11
2006-09-08,13.16,8.11
2006-09-11,12.99,8.11
2006-09-12,11.92,7.97
2006-09-13,11.18,7.98
2006-09-14,11.55,7.96
2006-09-15,11.76,7.92
2006-09-18,11.78,7.8100000000000005
2006-09-19,11.98,7.7
2006-09-20,11.39,7.72
2006-09-21,12.25,7.65
2006-09-22,12.59,7.73
2006-09-25,12.12,7.66
2006-09-26,11.53,7.41
2006-09-27,11.58,7.23
2006-09-28,11.72,7.08
2006-09-29,11.98,6.93
2006-10-02,12.57,6.99
2006-10-03,12.24,6.9
2006-10-04,11.86,6.96
2006-10-05,11.98,7.03
2006-10-06,11.56,7.02
2006-10-09,11.68,7.15
2006-10-10,11.52,7.27
2006-10-11,11.62,7.35
2006-10-12,11.09,7.34
2006-10-13,10.75,7.25
2006-10-16,11.09,7.23
2006-10-17,11.73,7.22
2006-10-18,11.34,7.16
2006-10-19,10.9,6.99
2006-10-20,10.63,6.79
2006-10-23,11.08,6.8100000000000005
2006-10-24,10.78,6.8
2006-10-25,10.66,6.72
2006-10-26,10.56,6.58
2006-10-27,10.8,6.5
2006-10-30,11.2,6.49
2006-10-31,11.1,6.47
2006-11-01,11.51,6.79
2006-11-02,11.42,6.85
2006-11-03,11.16,6.6
2006-11-06,11.16,6.46
2006-11-07,11.09,6.6
2006-11-08,10.75,6.65
2006-11-09,11.01,6.63
2006-11-10,10.79,6.87
2006-11-13,10.86,6.84
2006-11-14,10.5,6.84
2006-11-15,10.31,6.75
2006-11-16,10.16,6.49
2006-11-17,10.05,6.33
2006-11-20,9.97,6.3
2006-11-21,9.9,6.2
2006-11-22,10.14,6.5600000000000005
2006-11-24,10.73,7.28
2006-11-27,12.3,7.45
2006-11-28,11.62,7.34
2006-11-29,10.83,7.28
2006-11-30,10.91,7.36
2006-12-01,11.66,7.6899999999999995
2006-12-04,11.23,7.68
2006-12-05,11.27,7.65
2006-12-06,11.33,7.67
2006-12-07,12.67,7.73
2006-12-08,12.07,7.55
2006-12-11,10.71,7.47
2006-12-12,10.65,7.26
2006-12-13,10.18,7.16
2006-12-14,9.97,7.1
2006-12-15,10.05,6.95
2006-12-18,10.6,6.79
2006-12-19,10.3,6.68
2006-12-20,10.26,6.74
2006-12-21,10.53,6.71
2006-12-22,11.36,6.67
2006-12-26,11.26,6.71
2006-12-27,10.64,6.78
2006-12-28,10.99,6.77
2006-12-29,11.56,6.76
2007-01-03,12.04,6.88
2007-01-04,11.51,6.87
2007-01-05,12.14,6.79
2007-01-08,12.0,6.71
2007-01-09,11.91,6.51
2007-01-10,11.47,6.47
2007-01-11,10.87,6.57
2007-01-12,10.15,6.5600000000000005
2007-01-16,10.74,6.58
2007-01-17,10.59,6.55
2007-01-18,10.85,6.42
2007-01-19,10.4,6.3
2007-01-22,10.77,6.3
2007-01-23,10.34,6.35
2007-01-24,9.89,6.59
2007-01-25,11.22,6.67
2007-01-26,11.13,6.63
2007-01-29,11.45,6.62
2007-01-30,10.96,6.6899999999999995
2007-01-31,10.42,6.8100000000000005
2007-02-01,10.31,6.83
2007-02-02,10.08,6.64
2007-02-05,10.55,6.7
2007-02-06,10.65,6.71
2007-02-07,10.32,6.62
2007-02-08,10.44,6.54
2007-02-09,11.1,6.58
2007-02-12,11.61,6.44
2007-02-13,10.34,6.45
2007-02-14,10.23,6.53
2007-02-15,10.22,6.67
2007-02-16,10.02,6.53
2007-02-20,10.24,6.45
2007-02-21,10.2,6.21
2007-02-22,10.18,6.17
2007-02-23,10.58,6.21
2007-02-26,11.15,6.24
2007-02-27,18.31,6.77
2007-02-28,15.42,6.67
2007-03-01,15.82,6.83
2007-03-02,18.61,6.8
2007-03-05,19.63,7.13
2007-03-06,15.96,6.91
2007-03-07,15.24,6.89
2007-03-08,14.29,6.87
2007-03-09,14.09,6.57
2007-03-12,13.99,6.58
2007-03-13,18.13,6.97
2007-03-14,17.27,7.1
2007-03-15,16.43,7.01
2007-03-16,16.79,7.26
2007-03-19,14.59,7.14
2007-03-20,13.27,7.07
2007-03-21,12.19,7.11
2007-03-22,12.93,7.02
2007-03-23,12.95,6.75
2007-03-26,13.16,6.76
2007-03-27,13.48,6.8
2007-03-28,14.98,7.01
2007-03-29,15.14,6.93
2007-03-30,14.64,7.05
2007-04-02,14.53,6.97
2007-04-03,13.46,6.8100000000000005
2007-04-04,13.24,6.77
2007-04-05,13.23,6.8
2007-04-09,13.14,6.71
2007-04-10,12.68,6.77
2007-04-11,13.49,6.71
2007-04-12,12.71,6.71
2007-04-13,12.2,6.75
2007-04-16,11.98,6.64
2007-04-17,12.14,6.71
2007-04-18,12.42,6.79
2007-04-19,12.54,6.84
2007-04-20,12.07,6.67
2007-04-23,13.04,6.52
2007-04-24,13.12,6.52
2007-04-25,13.21,6.5600000000000005
2007-04-26,12.79,6.51
2007-04-27,12.45,6.41
2007-04-30,14.22,6.48
2007-05-01,13.51,6.46
2007-05-02,13.08,6.39
2007-05-03,13.09,6.36
2007-05-04,12.91,6.34
2007-05-07,13.15,6.22
2007-05-08,13.21,6.22
2007-05-09,12.88,6.19
2007-05-10,13.6,6.12
2007-05-11,12.95,6.2
2007-05-14,13.96,6.14
2007-05-15,14.01,6.08
2007-05-16,13.5,6.03
2007-05-17,13.51,6.02
2007-05-18,12.76,6.1
2007-05-21,13.3,6.06
2007-05-22,13.06,6.09
2007-05-23,13.24,6.06
2007-05-24,14.08,5.99
2007-05-25,13.34,6.02
2007-05-29,13.53,5.97
2007-05-30,12.83,6.03
2007-05-31,13.05,5.95
2007-06-01,12.78,6.13
2007-06-04,13.29,5.77
2007-06-05,13.63,5.73
2007-06-06,14.87,5.92
2007-06-07,17.06,6.12
2007-06-08,14.84,6.07
2007-06-11,14.71,6.01
2007-06-12,16.67,5.92
2007-06-13,14.73,6.08
2007-06-14,13.64,6.04
2007-06-15,13.94,5.92
2007-06-18,13.42,5.91
2007-06-19,12.85,5.84
2007-06-20,14.67,5.84
2007-06-21,14.21,5.85
2007-06-22,15.75,5.85
2007-06-25,16.65,5.93
2007-06-26,18.89,6.06
2007-06-27,15.53,6.37
2007-06-28,15.54,6.23
2007-06-29,16.23,6.01
2007-07-02,15.4,6.38
2007-07-03,14.92,6.29
2007-07-05,15.48,6.22
2007-07-06,14.72,6.11
2007-07-09,15.16,6.06
2007-07-10,17.57,6.33
2007-07-11,16.64,6.49
2007-07-12,15.54,6.48
2007-07-13,15.15,6.41
2007-07-16,15.59,6.45
2007-07-17,15.63,6.39
2007-07-18,16.0,6.49
2007-07-19,15.23,
2007-07-20,16.95,6.13
2007-07-23,16.81,6.42
2007-07-24,18.55,6.66
2007-07-25,18.1,6.66
2007-07-26,20.74,7.03
2007-07-27,24.17,7.27
2007-07-30,20.87,7.35
2007-07-31,23.52,7.17
2007-08-01,23.67,7.47
2007-08-02,21.22,7.32
2007-08-03,25.16,7.48
2007-08-06,22.94,7.6899999999999995
2007-08-07,21.56,7.68
2007-08-08,21.45,7.37
2007-08-09,26.48,8.01
2007-08-10,28.3,8.23
2007-08-13,26.57,8.13
2007-08-14,27.68,8.39
2007-08-15,30.67,9.29
2007-08-16,30.83,11.23
2007-08-17,29.99,10.15
2007-08-20,26.33,9.56
2007-08-21,25.25,9.78
2007-08-22,22.89,8.59
2007-08-23,22.62,8.32
2007-08-24,20.72,8.32
2007-08-27,22.72,8.19
2007-08-28,26.3,8.36
2007-08-29,23.81,8.88
2007-08-30,25.06,8.85
2007-08-31,23.38,8.87
2007-09-04,22.78,8.83
2007-09-05,24.58,8.98
2007-09-06,23.99,8.85
2007-09-07,26.23,9.17
2007-09-10,27.38,9.32
2007-09-11,25.27,8.84
2007-09-12,24.96,8.83
2007-09-13,24.76,8.5
2007-09-14,24.92,8.43
2007-09-17,26.48,8.53
2007-09-18,20.35,8.34
2007-09-19,20.03,8.02
2007-09-20,20.45,8.49
2007-09-21,19.0,8.07
2007-09-24,19.37,7.97
2007-09-25,18.6,8.12
2007-09-26,17.63,7.87
2007-09-27,17.0,7.82
2007-09-28,18.0,8.03
2007-10-01,17.84,7.99
2007-10-02,18.49,8.03
2007-10-03,18.8,7.96
2007-10-04,18.44,7.89
2007-10-05,16.91,7.71
2007-10-08,17.46,7.51
2007-10-09,16.12,7.49
2007-10-10,16.67,7.36
2007-10-11,18.88,7.37
2007-10-12,17.73,7.19
2007-10-15,19.25,7.29
2007-10-16,20.02,7.6899999999999995
2007-10-17,18.54,7.78
2007-10-18,18.5,8.04
2007-10-19,22.96,8.03
2007-10-22,21.64,8.41
2007-10-23,20.41,8.14
2007-10-24,20.8,8.42
2007-10-25,21.17,8.42
2007-10-26,19.56,8.27
2007-10-29,19.87,8.32
2007-10-30,21.07,8.23
2007-10-31,18.53,8.24
2007-11-01,23.21,8.39
2007-11-02,23.01,8.27
2007-11-05,24.31,8.47
2007-11-06,21.39,8.55
2007-11-07,26.49,9.73
2007-11-08,26.16,10.18
2007-11-09,28.5,10.78
2007-11-12,31.09,11.53
2007-11-13,24.1,9.75
2007-11-14,25.94,9.64
2007-11-15,28.06,10.38
2007-11-16,25.49,10.26
2007-11-19,26.01,10.28
2007-11-20,24.88,10.32
2007-11-21,26.84,10.95
2007-11-23,25.61,10.78
2007-11-26,28.91,
2007-11-27,26.28,10.5
2007-11-28,24.11,10.28
2007-11-29,23.97,10.25
2007-11-30,22.87,9.81
2007-12-03,23.61,9.67
2007-12-04,23.79,9.9
2007-12-05,22.53,9.91
2007-12-06,20.96,9.85
2007-12-07,20.85,9.39
2007-12-10,20.74,9.25
2007-12-11,23.59,9.55
2007-12-12,22.47,9.2
2007-12-13,22.56,9.4
2007-12-14,23.27,9.59
2007-12-17,24.52,9.76
2007-12-18,22.64,9.6
2007-12-19,21.68,9.72
2007-12-20,20.58,9.86
2007-12-21,18.47,9.49
2007-12-24,18.6,9.45
2007-12-26,18.66,9.55
2007-12-27,20.26,9.68
2007-12-28,20.74,9.75
2007-12-31,22.5,10.03
2008-01-02,23.17,10.42
2008-01-03,22.49,10.5
2008-01-04,23.94,10.59
2008-01-07,23.79,10.49
2008-01-08,25.43,10.09
2008-01-09,24.12,10.1
2008-01-10,23.45,10.0
2008-01-11,23.68,10.08
2008-01-14,22.9,10.39
2008-01-15,23.34,10.61
2008-01-16,24.38,10.89
2008-01-17,28.46,10.91
2008-01-18,27.18,11.0
2008-01-22,31.01,11.15
2008-01-23,29.02,10.98
2008-01-24,27.78,10.75
2008-01-25,29.08,10.46
2008-01-28,27.78,10.56
2008-01-29,27.32,10.28
2008-01-30,27.62,10.15
2008-01-31,26.2,10.32
2008-02-01,24.02,10.15
2008-02-04,25.99,10.05
2008-02-05,28.24,10.2
2008-02-06,28.97,10.29
2008-02-07,27.66,10.42
2008-02-08,28.01,10.38
2008-02-11,27.6,10.62
2008-02-12,26.33,10.21
2008-02-13,24.88,10.1
2008-02-14,25.54,9.77
2008-02-15,25.02,9.84
2008-02-19,25.59,9.8
2008-02-20,24.4,9.92
2008-02-21,25.12,9.85
2008-02-22,24.06,9.81
2008-02-25,23.03,9.73
2008-02-26,21.9,9.62
2008-02-27,22.69,10.07
2008-02-28,23.53,10.55
2008-02-29,26.54,10.95
2008-03-03,26.28,11.21
2008-03-04,25.52,11.07
2008-03-05,24.6,10.9
2008-03-06,27.55,11.48
2008-03-07,27.49,11.51
2008-03-10,29.38,11.57
2008-03-11,26.36,11.16
2008-03-12,27.22,11.66
2008-03-13,27.29,11.86
2008-03-14,31.16,12.91
2008-03-17,32.24,13.67
2008-03-18,25.79,12.58
2008-03-19,29.84,12.96
2008-03-20,26.62,12.84
2008-03-24,25.73,12.51
2008-03-25,25.72,12.36
2008-03-26,26.08,12.75
2008-03-27,25.88,12.58
2008-03-28,25.71,12.44
2008-03-31,25.61,12.49
2008-04-01,22.68,12.24
2008-04-02,23.43,11.79
2008-04-03,23.21,11.89
2008-04-04,22.45,11.67
2008-04-07,22.42,11.13
2008-04-08,22.36,11.11
2008-04-09,22.81,11.42
2008-04-10,21.98,11.62
2008-04-11,23.46,11.86
2008-04-14,23.82,11.8
2008-04-15,22.78,11.58
2008-04-16,20.53,11.69
2008-04-17,20.37,
2008-04-18,20.13,11.28
2008-04-21,20.5,11.3
2008-04-22,20.87,11.41
2008-04-23,20.26,11.17
2008-04-24,20.06,11.08
2008-04-25,19.59,10.99
2008-04-28,19.64,10.66
2008-04-29,20.24,10.8
2008-04-30,20.79,10.89
2008-05-01,18.88,10.91
2008-05-02,18.18,10.37
2008-05-05,18.9,
2008-05-06,18.21,10.38
2008-05-07,19.73,10.55
2008-05-08,19.4,10.67
2008-05-09,19.41,10.89
2008-05-12,17.79,10.8
2008-05-13,17.98,10.58
2008-05-14,17.66,10.42
2008-05-15,16.3,10.14
2008-05-16,16.47,10.15
2008-05-19,17.01,10.22
2008-05-20,17.58,10.42
2008-05-21,18.59,10.86
2008-05-22,18.05,10.49
2008-05-23,19.55,10.48
2008-05-27,19.64,10.33
2008-05-28,19.07,10.24
2008-05-29,18.14,10.11
2008-05-30,17.83,9.96
2008-06-02,19.83,10.21
2008-06-03,20.24,10.24
2008-06-04,20.8,10.31
2008-06-05,18.63,10.31
2008-06-06,23.56,10.31
2008-06-09,23.12,10.77
2008-06-10,23.18,10.76
2008-06-11,24.12,10.65
2008-06-12,23.33,10.71
2008-06-13,21.22,10.66
2008-06-16,20.95,10.43
2008-06-17,21.13,10.24
2008-06-18,22.24,10.01
2008-06-19,21.58,10.05
2008-06-20,22.87,9.91
2008-06-23,22.64,9.9
2008-06-24,22.42,9.83
2008-06-25,21.14,9.83
2008-06-26,23.93,9.96
2008-06-27,23.44,10.11
2008-06-30,23.95,10.28
2008-07-01,23.65,10.36
2008-07-02,25.92,10.45
2008-07-03,24.78,10.24
2008-07-07,25.78,9.76
2008-07-08,23.15,9.87
2008-07-09,25.23,9.82
2008-07-10,25.59,9.87
2008-07-11,27.49,9.72
2008-07-14,28.48,10.18
2008-07-15,28.54,11.09
2008-07-16,25.1,11.09
2008-07-17,25.01,10.46
2008-07-18,24.05,10.06
2008-07-21,23.05,10.07
2008-07-22,21.18,10.08
2008-07-23,21.31,9.79
2008-07-24,23.44,9.71
2008-07-25,22.91,9.75
2008-07-28,24.23,9.52
2008-07-29,22.03,9.43
2008-07-30,21.21,9.44
2008-07-31,22.94,
2008-08-01,22.57,
2008-08-04,23.49,9.31
2008-08-05,21.14,9.48
2008-08-06,20.23,9.35
2008-08-07,21.15,9.36
2008-08-08,20.66,10.22
2008-08-11,20.12,10.32
2008-08-12,21.17,10.2
2008-08-13,21.55,10.67
2008-08-14,20.34,10.33
2008-08-15,19.58,10.37
2008-08-18,20.98,10.11
2008-08-19,21.28,10.16
2008-08-20,20.42,10.08
2008-08-21,19.82,10.34
2008-08-22,18.81,10.01
2008-08-25,20.97,10.09
2008-08-26,20.49,10.27
2008-08-27,19.76,10.27
2008-08-28,19.43,10.32
2008-08-29,20.65,10.33
2008-09-02,21.99,10.64
2008-09-03,21.43,10.72
2008-09-04,24.03,10.82
2008-09-05,23.06,11.55
2008-09-08,22.64,11.46
2008-09-09,25.47,11.64
2008-09-10,24.52,11.55
2008-09-11,24.39,11.7
2008-09-12,25.66,11.57
2008-09-15,31.7,12.91
2008-09-16,30.3,12.87
2008-09-17,36.22,13.85
2008-09-18,33.1,13.27
2008-09-19,32.07,12.96
2008-09-22,33.85,13.33
2008-09-23,35.72,13.18
2008-09-24,35.19,12.78
2008-09-25,32.82,12.92
2008-09-26,34.74,13.26
2008-09-29,46.72,14.84
2008-09-30,39.39,14.48
2008-10-01,39.81,14.44
2008-10-02,45.26,14.79
2008-10-03,45.14,14.58
2008-10-06,52.05,17.03
2008-10-07,53.68,16.92
2008-10-08,57.53,17.43
2008-10-09,63.92,19.48
2008-10-10,69.95,19.79
2008-10-13,54.99,16.71
2008-10-14,55.13,16.78
2008-10-15,69.25,18.41
2008-10-16,67.61,17.09
2008-10-17,70.33,16.97
2008-10-20,52.97,15.34
2008-10-21,53.11,17.3
2008-10-22,69.65,19.93
2008-10-23,67.8,20.18
2008-10-24,79.13,22.75
2008-10-27,80.06,24.46
2008-10-28,66.96,21.47
2008-10-29,69.96,21.62
2008-10-30,62.9,22.37
2008-10-31,59.89,23.03
2008-11-03,53.68,21.05
2008-11-04,47.73,19.79
2008-11-05,54.56,20.46
2008-11-06,63.68,21.11
2008-11-07,56.1,20.11
2008-11-10,59.98,19.17
2008-11-11,61.44,20.54
2008-11-12,66.46,22.19
2008-11-13,59.83,21.55
2008-11-14,66.31,21.59
2008-11-17,69.15,20.99
2008-11-18,67.64,19.79
2008-11-19,74.26,20.12
2008-11-20,80.86,20.51
2008-11-21,72.67,20.39
2008-11-24,64.7,20.0
2008-11-25,60.9,20.8
2008-11-26,54.92,20.22
2008-11-28,55.28,19.69
2008-12-01,68.51,21.04
2008-12-02,62.98,20.99
2008-12-03,60.72,20.79
2008-12-04,63.64,20.31
2008-12-05,59.93,20.0
2008-12-08,58.49,18.85
2008-12-09,58.91,18.55
2008-12-10,55.73,17.77
2008-12-11,55.78,19.38
2008-12-12,54.28,19.62
2008-12-15,56.76,19.83
2008-12-16,52.37,21.25
2008-12-17,49.84,22.39
